100.0
99.124
99.18
99.232
99.056
99.088
99.024
99.028
98.984
98.888
98.944
98.816
98.784
98.804
98.764
98.712
98.66
98.62
98.564
98.672
98.528
98.52
98.348
98.44
98.4
98.356
98.412
98.184
98.232
98.148
98.156
98.06
98.0
97.912
97.828
97.904
97.788
97.6
97.68
97.488
97.368
97.34
97.216
97.124
97.144
96.928
96.696
96.664
96.604
96.368
96.236
96.2
95.988
95.668
95.588
95.344
95.208
94.8
94.788
94.592
94.272
93.904
93.668
93.272
93.052
92.504
91.94
91.62
91.14
90.656
90.084
89.324
88.48
87.792
87.412
86.488
85.324
83.96
82.844
81.084
79.752
77.396
75.768
73.312
69.696
66.54
63.38
58.244
53.944
48.644
43.2
37.848
31.404
25.5
19.756
14.056
9.596
5.556
2.352
0.636
0.0
