99.172
98.96
98.736
98.684
98.492
98.312
98.148
98.008
97.788
97.54
97.136
96.824
96.484
96.052
95.464
94.992
94.412
93.884
93.148
92.5
91.42
90.936
89.948
89.064
87.84
86.996
85.604
84.132
82.956
81.356
79.94
78.68
76.268
74.696
72.652
70.712
68.184
66.16
63.592
61.436
58.876
55.94
53.924
51.348
49.004
46.032
43.532
41.436
38.84
36.74
35.224
32.572
30.46
28.228
26.172
24.22
23.008
21.14
19.896
18.484
17.756
15.904
14.584
13.36
12.208
11.588
10.38
9.66
9.192
8.272
7.856
7.028
6.368
6.072
5.7
5.168
4.668
4.476
4.036
3.636
3.304
3.216
2.856
2.664
2.424
2.348
2.048
1.788
1.768
1.512
1.48
1.34
1.22
1.156
1.048
0.896
0.868
0.872
0.652
0.728
0.0
