99.14
99.104
99.22
99.18
99.164
99.192
99.188
99.104
99.132
99.164
99.124
99.196
99.084
99.08
99.084
99.032
99.112
99.068
98.96
99.0
98.952
98.856
98.816
98.828
98.844
98.8
98.764
98.708
98.532
98.672
98.456
98.544
98.44
98.412
98.252
98.164
98.036
97.988
97.928
97.832
97.756
97.492
97.332
97.164
96.948
96.784
96.556
96.112
95.82
95.608
95.3
94.82
94.22
93.716
93.26
92.56
91.752
91.084
89.992
89.204
87.924
86.72
85.252
84.104
82.436
80.42
78.296
76.072
73.504
70.756
67.636
63.924
60.524
56.808
52.9
48.368
44.212
40.28
35.84
32.356
28.54
25.108
21.996
18.784
15.968
13.608
11.656
9.448
8.044
6.932
5.6
4.496
3.668
3.008
2.44
1.904
1.588
1.34
1.08
0.84
0.0
